,User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
14156,1003940,P00115242,M,36-45,20,B,3,1,5,8.0,,3717
14157,1003940,P00117542,M,36-45,20,B,3,1,18,,,3791
14158,1003940,P00260042,M,36-45,20,B,3,1,5,8.0,,8787
14159,1003942,P00275842,M,18-25,4,B,4+,0,2,9.0,15.0,6503
14160,1003942,P00217242,M,18-25,4,B,4+,0,1,15.0,,7601
14161,1003942,P00234842,M,18-25,4,B,4+,0,5,6.0,16.0,6922
14162,1003942,P00301242,M,18-25,4,B,4+,0,5,,,8812
14163,1003942,P00182642,M,18-25,4,B,4+,0,2,4.0,9.0,15972
14164,1003948,P00339042,F,46-50,12,C,1,1,5,,,5461
14165,1003949,P00356442,M,46-50,0,C,3,0,18,,,2286
14166,1003953,P00321742,M,26-35,12,A,4+,0,5,8.0,17.0,7025
14167,1003957,P00114742,M,36-45,11,B,1,0,8,,,10013
14168,1003957,P00325742,M,36-45,11,B,1,0,2,9.0,,6349
14169,1003958,P00024742,M,46-50,7,C,1,0,8,11.0,,7919
14170,1003959,P00032842,F,46-50,1,C,1,1,8,,,5848
14171,1003961,P00003242,M,26-35,1,C,1,0,8,15.0,,7921
14172,1003961,P00125142,M,26-35,1,C,1,0,11,,,7651
14173,1003963,P00116042,M,51-55,20,A,2,0,8,,,4196
14174,1003963,P00089042,M,51-55,20,A,2,0,13,,,583
14175,1003963,P00303242,M,51-55,20,A,2,0,5,8.0,,8620
14176,1003964,P00182242,M,55+,16,C,1,1,1,5.0,6.0,15590
14177,1003971,P00119442,F,18-25,4,B,0,0,5,,,6855
14178,1003974,P00090542,M,36-45,0,C,1,1,16,,,16830
14179,1003976,P00251042,F,26-35,0,B,4+,0,8,,,2324
14180,1003976,P00113242,F,26-35,0,B,4+,0,1,6.0,8.0,19638
14181,1003979,P00237142,F,51-55,9,C,1,1,5,,,2034
14182,1003981,P00216742,F,46-50,0,C,3,1,5,,,8639
14183,1003982,P00119242,M,55+,13,C,2,0,18,,,3079
14184,1003985,P00131142,M,46-50,16,C,1,1,8,,,7860
14185,1003988,P00075542,F,26-35,14,B,4+,0,8,13.0,,6011
14186,1003988,P00169142,F,26-35,14,B,4+,0,5,8.0,,6895
14187,1003992,P00076542,M,26-35,4,B,1,0,4,5.0,9.0,2150
14188,1003993,P00343942,M,26-35,0,B,2,0,7,,,16967
14189,1003998,P00285642,M,46-50,0,C,4+,1,2,5.0,15.0,3368
14190,1003999,P00242742,M,36-45,17,B,4+,0,1,2.0,9.0,15301
14191,1003999,P00254442,M,36-45,17,B,4+,0,1,2.0,,4075
14192,1004004,P00184442,M,51-55,0,C,1,1,1,6.0,8.0,4428
14193,1004005,P00335542,M,36-45,7,C,3,0,8,,,5906
14194,1004006,P00059642,M,0-17,7,C,3,0,1,2.0,3.0,11633
14195,1004006,P0097342,M,0-17,7,C,3,0,1,15.0,16.0,11971
14196,1004007,P00345742,M,36-45,12,A,1,1,1,2.0,15.0,11689
14197,1004007,P00031042,M,36-45,12,A,1,1,8,,,9835
14198,1004013,P0097242,M,26-35,1,C,4+,1,1,16.0,,11681
14199,1004013,P00192542,M,26-35,1,C,4+,1,1,2.0,9.0,19323
14200,1004014,P00040642,M,26-35,0,C,2,1,5,,,5481
14201,1004014,P00219042,M,26-35,0,C,2,1,5,,,6989
14202,1004014,P00180542,M,26-35,0,C,2,1,11,,,3171
14203,1004015,P00360042,F,46-50,3,B,2,1,8,,,9721
14204,1004015,P00087342,F,46-50,3,B,2,1,5,14.0,16.0,5379
14205,1004016,P00107542,M,51-55,0,B,1,0,8,,,5896
14206,1004016,P00131542,M,51-55,0,B,1,0,8,12.0,,5855
14207,1004016,P00046742,M,51-55,0,B,1,0,1,2.0,15.0,15218
14208,1004018,P00217842,F,46-50,20,C,2,1,1,2.0,8.0,11682
14209,1004019,P00295442,M,36-45,17,C,1,1,8,,,6145
14210,1004021,P00353842,M,51-55,20,B,1,1,15,,,16772
14211,1004021,P00184942,M,51-55,20,B,1,1,1,8.0,17.0,19000
14212,1004021,P0096542,M,51-55,20,B,1,1,3,4.0,12.0,13597
14213,1004021,P00210342,M,51-55,20,B,1,1,3,4.0,,13675
14214,1004022,P00116542,M,36-45,14,B,1,1,5,17.0,,7003
14215,1004024,P00238542,M,26-35,5,B,3,1,5,14.0,,3495
14216,1004024,P00212042,M,26-35,5,B,3,1,13,15.0,,589
14217,1004026,P00053742,M,26-35,7,C,2,0,5,14.0,,5193
14218,1004028,P00135542,M,26-35,4,A,2,0,13,,,942
14219,1004028,P00220342,M,26-35,4,A,2,0,5,,,8570
14220,1004028,P00139942,M,26-35,4,A,2,0,5,,,8897
14221,1004032,P00057942,M,26-35,12,B,1,0,1,2.0,6.0,19124
14222,1004032,P00277442,M,26-35,12,B,1,0,1,6.0,15.0,15834
14223,1004033,P00216342,M,26-35,6,B,1,0,3,4.0,5.0,13410
14224,1004033,P00105042,M,26-35,6,B,1,0,5,9.0,,7016
14225,1004033,P00218742,M,26-35,6,B,1,0,5,,,3627
14226,1004034,P00258742,M,26-35,0,C,1,1,5,,,7035
14227,1004036,P00013142,M,26-35,1,C,2,1,5,,,5453
14228,1004037,P00252742,M,51-55,16,C,2,0,8,,,7853
14229,1004041,P00127242,M,18-25,3,B,2,0,1,16.0,,15298
14230,1004042,P00177042,M,36-45,15,B,3,1,8,,,8113
14231,1004043,P00288542,F,26-35,15,B,3,0,8,,,7894
14232,1004043,P00001642,F,26-35,15,B,3,0,8,16.0,,6182
14233,1004043,P00303842,F,26-35,15,B,3,0,5,8.0,14.0,6921
14234,1004043,P00142142,F,26-35,15,B,3,0,1,2.0,15.0,11953
14235,1004048,P00058142,F,36-45,1,B,1,0,3,4.0,12.0,13483
14236,1004048,P00342742,F,36-45,1,B,1,0,8,14.0,,7856
14237,1004049,P00321042,M,46-50,11,A,3,1,1,17.0,,15622
14238,1004050,P00271042,M,36-45,6,B,1,0,6,16.0,,12424
14239,1004051,P00194042,M,18-25,14,C,2,0,8,11.0,,5961
14240,1004053,P00072542,M,26-35,18,B,1,0,5,6.0,,1977
14241,1004053,P00008642,M,26-35,18,B,1,0,4,5.0,,1411
14242,1004054,P00328742,M,36-45,3,B,1,0,1,17.0,,11773
14243,1004054,P00265042,M,36-45,3,B,1,0,16,,,16658
14244,1004055,P00070042,M,51-55,0,B,4+,1,1,2.0,16.0,11703
14245,1004055,P00027542,M,51-55,0,B,4+,1,8,,,6108
14246,1004057,P00265242,M,36-45,6,C,1,1,5,8.0,,1735
14247,1004058,P00221042,M,26-35,6,B,3,1,1,17.0,,19577
14248,1004058,P00295742,M,26-35,6,B,3,1,8,,,8095
14249,1004059,P00286742,M,26-35,14,C,1,1,1,16.0,,12024
14250,1004062,P00128942,M,26-35,7,C,1,0,1,11.0,,15247
14251,1004062,P00291442,M,26-35,7,C,1,0,5,8.0,,7008
14252,1004062,P00317942,M,26-35,7,C,1,0,8,16.0,,7938
14253,1004062,P0099342,M,26-35,7,C,1,0,5,8.0,,5145
14254,1004062,P00250342,M,26-35,7,C,1,0,16,,,16394
14255,1004064,P00123842,M,46-50,0,A,1,1,11,15.0,,3225
14256,1004064,P0094442,M,46-50,0,A,1,1,18,,,2310
14257,1004064,P00118542,M,46-50,0,A,1,1,5,8.0,,7083
14258,1004064,P00173142,M,46-50,0,A,1,1,1,5.0,6.0,11789
14259,1004071,P00170942,M,26-35,17,C,3,1,5,8.0,14.0,8746
14260,1004071,P00111242,M,26-35,17,C,3,1,1,18.0,,19588
14261,1004072,P00246942,M,51-55,6,B,4+,0,17,,,7995
14262,1004072,P00151742,M,51-55,6,B,4+,0,8,15.0,16.0,4166
14263,1004077,P00058442,F,36-45,2,A,3,0,5,14.0,,8655
14264,1004079,P00186042,M,36-45,17,B,3,1,4,5.0,,2746
14265,1004082,P00085442,M,26-35,20,B,4+,0,12,14.0,,1727
14266,1004083,P00037142,M,55+,14,A,0,0,1,2.0,5.0,15765
14267,1004083,P00121042,M,55+,14,A,0,0,15,,,12769
14268,1004083,P00289242,M,55+,14,A,0,0,1,8.0,,4182
14269,1004083,P00222942,M,55+,14,A,0,0,1,2.0,8.0,11934
14270,1004084,P00110542,M,55+,13,C,0,0,8,,,9767
14271,1004085,P00294542,F,26-35,6,A,1,0,8,,,4114
14272,1004085,P00043742,F,26-35,6,A,1,0,5,8.0,,6955
14273,1004085,P00260242,F,26-35,6,A,1,0,5,16.0,,7126
14274,1004088,P00266742,M,26-35,3,B,4+,1,8,13.0,14.0,5906
14275,1004089,P00248942,M,26-35,7,A,1,0,1,6.0,14.0,18971
14276,1004089,P00256642,M,26-35,7,A,1,0,5,,,7006
14277,1004091,P00125742,M,26-35,17,A,2,1,8,,,7920
14278,1004091,P00331942,M,26-35,17,A,2,1,5,,,7111
14279,1004091,P00150342,M,26-35,17,A,2,1,8,14.0,,6175
14280,1004093,P00183242,M,26-35,4,C,2,0,5,15.0,,5272
14281,1004093,P00299142,M,26-35,4,C,2,0,5,,,7191
14282,1004101,P00317842,M,18-25,4,C,3,0,8,,,10074
14283,1004102,P00263042,M,0-17,10,C,1,0,1,16.0,,15709
14284,1004102,P00233142,M,0-17,10,C,1,0,1,11.0,15.0,7584
14285,1004103,P00319542,M,18-25,16,C,1,0,8,14.0,,2188
14286,1004104,P00127742,M,18-25,16,C,1,0,1,2.0,15.0,11919
14287,1004104,P00117442,M,18-25,16,C,1,0,5,14.0,,6988
14288,1004107,P00214442,F,26-35,0,B,1,0,8,,,9959
14289,1004115,P00187442,M,26-35,15,B,1,0,2,4.0,5.0,12753
14290,1004116,P00171342,M,36-45,7,A,2,0,13,16.0,,941
14291,1004116,P00139942,M,36-45,7,A,2,0,5,,,5247
14292,1004116,P00346542,M,36-45,7,A,2,0,10,13.0,16.0,14335
14293,1004116,P00297042,M,36-45,7,A,2,0,8,,,7845
14294,1004117,P00194642,M,18-25,4,B,4+,0,1,6.0,13.0,11843
14295,1004122,P00016042,M,18-25,19,C,4+,0,1,16.0,,15775
14296,1004124,P00199442,M,26-35,18,C,1,1,5,9.0,,5462
14297,1004124,P00013942,M,26-35,18,C,1,1,5,,,5470
14298,1004126,P00053842,M,26-35,17,B,1,0,4,5.0,12.0,1450
14299,1004126,P00039442,M,26-35,17,B,1,0,11,16.0,,5988
14300,1004128,P00113242,M,36-45,6,C,1,0,1,6.0,8.0,18950
14301,1004130,P00113342,M,36-45,6,B,4+,1,1,8.0,17.0,15832
14302,1004132,P00147942,M,26-35,17,C,2,0,1,16.0,,19422
14303,1004133,P00230942,M,46-50,4,C,2,0,5,14.0,,3435
14304,1004135,P00355142,M,0-17,10,C,1,0,1,15.0,,15879
14305,1004140,P00036342,M,26-35,0,B,4+,0,5,8.0,,5184
14306,1004140,P00177842,M,26-35,0,B,4+,0,8,,,6190
14307,1004140,P00158842,M,26-35,0,B,4+,0,8,14.0,,5863
14308,1004141,P00034042,M,36-45,17,B,2,0,1,2.0,16.0,15243
14309,1004141,P00050442,M,36-45,17,B,2,0,1,8.0,13.0,15642
14310,1004141,P00304142,M,36-45,17,B,2,0,5,11.0,,7019
14311,1004141,P00154242,M,36-45,17,B,2,0,8,,,7828
14312,1004141,P00182342,M,36-45,17,B,2,0,1,5.0,6.0,15160
14313,1004142,P00086442,M,55+,7,C,1,1,8,13.0,15.0,9699
14314,1004144,P00127842,M,18-25,4,C,3,0,1,2.0,15.0,11406
14315,1004147,P00360542,F,51-55,7,C,1,1,16,,,20705
14316,1004150,P00277442,M,26-35,0,B,3,0,1,6.0,15.0,11386
14317,1004153,P00142842,M,51-55,17,B,3,1,2,4.0,8.0,9745
14318,1004155,P00032042,M,51-55,17,C,1,0,1,2.0,15.0,11488
14319,1004156,P00049142,M,55+,20,B,1,0,1,15.0,,15798
14320,1004156,P00348942,M,55+,20,B,1,0,8,13.0,,8125
14321,1004157,P00276642,M,51-55,18,B,1,1,8,11.0,,6189
14322,1004160,P00110742,M,36-45,20,A,4+,1,1,2.0,8.0,12003
14323,1004161,P00014042,M,46-50,0,B,3,1,1,,,7745
14324,1004161,P00142942,M,46-50,0,B,3,1,1,2.0,16.0,4543
14325,1004161,P00165442,M,46-50,0,B,3,1,1,15.0,16.0,4188
14326,1004167,P00087042,M,26-35,20,B,1,0,10,14.0,16.0,18774
14327,1004167,P00044142,M,26-35,20,B,1,0,8,16.0,,5831
14328,1004167,P00084942,M,26-35,20,B,1,0,5,8.0,,8758
14329,1004168,P00110242,F,46-50,6,C,4+,1,8,,,7830
14330,1004171,P00293242,M,55+,16,C,2,1,8,16.0,,7956
14331,1004173,P00103042,F,18-25,11,C,1,0,1,14.0,,19172
14332,1004183,P00069042,M,26-35,1,B,4+,0,3,,,5593
14333,1004183,P00102242,M,26-35,1,B,4+,0,8,12.0,,6051
14334,1004186,P00194042,M,26-35,7,B,1,1,8,11.0,,9717
14335,1004203,P00100442,M,26-35,18,C,2,1,2,4.0,5.0,12961
14336,1004204,P00002542,M,36-45,7,C,4+,0,8,14.0,,10064
14337,1004205,P00249542,F,26-35,15,C,2,0,1,5.0,15.0,7698
14338,1004205,P00275842,F,26-35,15,C,2,0,2,9.0,15.0,6848
14339,1004207,P00312142,M,36-45,1,C,4+,0,8,,,6022
14340,1004207,P00288342,M,36-45,1,C,4+,0,8,,,10061
14341,1004207,P00173842,M,36-45,1,C,4+,0,1,2.0,15.0,19158
14342,1004213,P00015542,M,36-45,7,B,4+,0,1,2.0,13.0,11937
14343,1004217,P00220042,M,18-25,4,B,2,0,5,8.0,,5339
14344,1004218,P00000742,M,51-55,17,C,2,1,5,14.0,,8585
14345,1004220,P00045342,M,36-45,0,B,0,1,1,5.0,17.0,19433
14346,1004223,P00074642,F,36-45,17,A,2,0,5,9.0,14.0,5414
14347,1004227,P00216342,M,26-35,19,A,0,0,3,4.0,5.0,8115
14348,1004227,P00057742,M,26-35,19,A,0,0,2,8.0,18.0,9893
14349,1004227,P00059642,M,26-35,19,A,0,0,1,2.0,3.0,15321
14350,1004227,P00218942,M,26-35,19,A,0,0,5,,,1947
14351,1004227,P00008642,M,26-35,19,A,0,0,4,5.0,,718
14352,1004238,P00259342,M,36-45,16,B,3,0,5,9.0,,6908
14353,1004238,P00200342,M,36-45,16,B,3,0,16,,,16866
14354,1004239,P00360542,M,51-55,7,B,1,0,16,,,20349
14355,1004242,P00040742,M,51-55,7,B,4+,1,1,5.0,,12091
14356,1004247,P00346042,M,26-35,4,B,0,1,6,8.0,15.0,12081
14357,1004250,P00105142,F,51-55,0,C,4+,1,1,2.0,15.0,12097
14358,1004250,P00253742,F,51-55,0,C,4+,1,1,16.0,,15370
14359,1004250,P00002542,F,51-55,0,C,4+,1,8,14.0,,5967
14360,1004253,P00341242,M,46-50,11,B,0,0,7,,,12603
14361,1004253,P00183142,M,46-50,11,B,0,0,15,,,13001
14362,1004253,P00317642,M,46-50,11,B,0,0,1,2.0,17.0,15700
14363,1004257,P00002442,M,51-55,16,C,2,1,8,15.0,,8006
14364,1004258,P00228642,M,26-35,17,B,2,0,5,18.0,,5462
14365,1004261,P00062842,F,36-45,6,C,3,0,1,2.0,13.0,11742
14366,1004264,P00120542,M,46-50,1,C,1,1,8,14.0,,3964
14367,1004265,P0094742,M,26-35,12,C,1,0,2,4.0,5.0,16309
14368,1004265,P0097142,M,26-35,12,C,1,0,12,,,1768
14369,1004268,P00037142,F,46-50,20,B,3,0,1,2.0,5.0,19247
14370,1004269,P00251242,M,36-45,18,B,1,1,5,11.0,,5359
14371,1004274,P00050442,F,46-50,1,C,3,1,1,8.0,13.0,11885
14372,1004274,P00259942,F,46-50,1,C,3,1,16,,,4684
14373,1004277,P00056842,M,36-45,16,A,0,0,7,,,20427
14374,1004277,P00270942,M,36-45,16,A,0,0,1,2.0,15.0,19184
14375,1004277,P00221442,M,36-45,16,A,0,0,1,2.0,5.0,15420
14376,1004277,P00120742,M,36-45,16,A,0,0,8,12.0,17.0,5895
14377,1004277,P00118242,M,36-45,16,A,0,0,5,8.0,,6919
14378,1004277,P00297842,M,36-45,16,A,0,0,1,,,15444
14379,1004277,P00135542,M,36-45,16,A,0,0,13,,,749
14380,1004277,P00324242,M,36-45,16,A,0,0,15,16.0,,16945
14381,1004279,P00105342,M,26-35,16,B,1,0,1,2.0,15.0,19567
14382,1004279,P00179842,M,26-35,16,B,1,0,11,,,6140
14383,1004279,P00179242,M,26-35,16,B,1,0,11,,,3167
14384,1004279,P00320742,M,26-35,16,B,1,0,1,4.0,9.0,11973
14385,1004281,P00221542,M,55+,13,A,4+,0,5,15.0,,7030
14386,1004281,P00324742,M,55+,13,A,4+,0,2,9.0,14.0,6422
14387,1004283,P00035842,F,26-35,9,C,1,0,5,6.0,9.0,7115
14388,1004287,P00010942,M,26-35,7,C,2,1,1,2.0,6.0,11716
14389,1004287,P0094042,M,26-35,7,C,2,1,1,16.0,,15559
14390,1004287,P00221942,M,26-35,7,C,2,1,1,8.0,,15674
14391,1004289,P00253142,M,36-45,14,C,4+,1,1,2.0,5.0,15388
14392,1004291,P00037042,M,36-45,14,A,1,0,1,15.0,,15450
14393,1004294,P00144042,M,0-17,10,C,0,0,2,3.0,4.0,9687
14394,1004298,P00113642,F,18-25,14,C,1,0,8,,,9869
14395,1004303,P00188942,M,26-35,2,B,3,0,8,,,5907
14396,1004305,P00233342,F,46-50,17,B,1,1,1,15.0,16.0,15265
14397,1004306,P00235842,M,46-50,7,C,1,1,11,15.0,16.0,3064
14398,1004310,P00080342,M,26-35,4,C,2,1,1,6.0,8.0,15676
14399,1004311,P00334242,M,51-55,13,B,0,0,1,8.0,,11940
14400,1004312,P00051942,M,26-35,18,A,0,1,5,6.0,11.0,5442
14401,1004313,P00153142,F,26-35,7,C,4+,0,1,8.0,,11493
14402,1004317,P00059642,F,36-45,14,B,0,0,1,2.0,3.0,4467
14403,1004318,P00192042,M,26-35,5,B,3,0,5,9.0,14.0,7034
14404,1004318,P00073642,M,26-35,5,B,3,0,8,,,10072
14405,1004318,P00268442,M,26-35,5,B,3,0,8,17.0,,7989
14406,1004320,P0098342,M,26-35,5,C,1,0,1,2.0,,15487
14407,1004322,P00183442,F,51-55,6,B,1,0,1,2.0,,11632
14408,1004323,P00044242,M,18-25,4,C,2,0,2,4.0,8.0,6646
14409,1004324,P00085342,M,26-35,5,A,1,0,10,13.0,,23728
14410,1004326,P00019842,F,46-50,13,B,1,1,5,,,7171
14411,1004326,P00083942,F,46-50,13,B,1,1,12,14.0,,1739
14412,1004326,P00078042,F,46-50,13,B,1,1,8,,,6084
14413,1004327,P00116142,M,36-45,17,B,1,0,10,13.0,16.0,23700
14414,1004327,P00151742,M,36-45,17,B,1,0,8,15.0,16.0,8138
14415,1004327,P00127742,M,36-45,17,B,1,0,1,2.0,15.0,11693
14416,1004329,P00028842,F,26-35,14,B,0,1,6,8.0,,15958
14417,1004333,P00174542,M,51-55,2,C,1,1,11,15.0,,4514
14418,1004333,P00015542,M,51-55,2,C,1,1,1,2.0,13.0,15875
14419,1004335,P00032842,M,36-45,0,B,3,0,8,,,4035
14420,1004335,P00121142,M,36-45,0,B,3,0,8,,,10029
14421,1004337,P00266542,M,18-25,20,C,4+,0,2,16.0,,13213
14422,1004337,P00037342,M,18-25,20,C,4+,0,8,11.0,,8107
14423,1004337,P00345242,M,18-25,20,C,4+,0,5,11.0,,5185
14424,1004341,P00114342,M,36-45,17,C,1,0,1,8.0,17.0,15464
14425,1004343,P00348242,M,26-35,12,C,1,1,8,,,7857
14426,1004344,P00342742,M,26-35,1,A,4+,0,8,14.0,,9865
14427,1004344,P00150542,M,26-35,1,A,4+,0,5,,,7098
14428,1004344,P00034642,M,26-35,1,A,4+,0,4,5.0,,735
14429,1004344,P00332242,M,26-35,1,A,4+,0,1,16.0,,11888
14430,1004344,P00004542,M,26-35,1,A,4+,0,5,8.0,,7116
14431,1004345,P00028142,F,26-35,14,B,1,0,5,14.0,,5170
14432,1004345,P00251242,F,26-35,14,B,1,0,5,11.0,,7128
14433,1004345,P00191542,F,26-35,14,B,1,0,4,5.0,,2079
14434,1004352,P00106742,M,18-25,4,B,0,0,3,5.0,,10979
14435,1004352,P00180342,M,18-25,4,B,0,0,11,,,4536
14436,1004352,P00032442,M,18-25,4,B,0,0,5,,,8875
14437,1004354,P00183242,M,36-45,14,B,2,0,5,15.0,,7006
14438,1004354,P00304442,M,36-45,14,B,2,0,1,16.0,,11890
14439,1004356,P00233442,M,36-45,16,C,0,1,1,2.0,15.0,12027
14440,1004357,P00064042,F,36-45,9,C,1,1,3,4.0,12.0,10990
14441,1004367,P00127042,M,36-45,0,C,1,0,4,5.0,,2052
14442,1004369,P00205042,M,51-55,7,B,1,0,5,8.0,,7146
14443,1004370,P00216742,M,26-35,16,C,4+,0,5,,,5362
14444,1004377,P00053542,M,26-35,0,C,1,1,1,,,11903
14445,1004378,P00255942,M,18-25,17,B,4+,0,1,16.0,,11950
14446,1004379,P00204242,M,26-35,4,B,3,0,6,8.0,,11948
14447,1004380,P00032842,F,26-35,1,C,1,0,8,,,10007
14448,1004381,P00118542,M,26-35,4,B,3,1,5,8.0,,8582
14449,1004383,P00360042,F,18-25,4,B,2,0,8,,,10015
14450,1004384,P00041142,M,26-35,0,B,0,1,8,,,6029
14451,1004386,P00032842,M,26-35,5,B,1,0,8,,,7879
14452,1004386,P00321342,M,26-35,5,B,1,0,1,,,11371
14453,1004387,P00318742,F,18-25,4,B,0,0,1,8.0,,11631
14454,1004388,P00315842,M,46-50,3,B,2,1,5,,,6858
14455,1004388,P00162442,M,46-50,3,B,2,1,1,16.0,,15648
14456,1004389,P00264642,M,26-35,4,C,1,0,8,,,8142
14457,1004390,P00338442,M,26-35,0,B,2,0,1,16.0,,15353
14458,1004390,P00184942,M,26-35,0,B,2,0,1,8.0,17.0,19638
14459,1004390,P00052942,M,26-35,0,B,2,0,5,,,3515
14460,1004402,P00028542,F,18-25,14,C,1,0,6,8.0,14.0,12688
14461,1004404,P00293242,M,26-35,1,B,1,0,8,16.0,,9942
14462,1004404,P00133842,M,26-35,1,B,1,0,8,,,5927
14463,1004406,P00246442,M,26-35,16,B,2,1,15,,,13049
14464,1004408,P00285842,F,46-50,2,B,1,1,5,,,6869
14465,1004411,P00318742,M,18-25,4,A,3,0,1,8.0,,12019
14466,1004411,P00153742,M,18-25,4,A,3,0,8,,,6020
14467,1004411,P00309242,M,18-25,4,A,3,0,5,8.0,,6854
14468,1004411,P00004742,M,18-25,4,A,3,0,6,16.0,,16440
14469,1004414,P00055642,M,26-35,4,C,2,0,4,5.0,,2816
14470,1004415,P00248542,M,18-25,0,B,1,0,8,16.0,,5870
14471,1004415,P00015542,M,18-25,0,B,1,0,1,2.0,13.0,4293
14472,1004416,P00303342,M,18-25,4,A,3,1,1,16.0,,15852
14473,1004418,P00117442,F,51-55,0,A,2,0,5,14.0,,8835
14474,1004425,P00240142,M,36-45,7,B,1,0,5,,,7001
14475,1004425,P00147942,M,36-45,7,B,1,0,1,16.0,,11695
14476,1004425,P00193042,M,36-45,7,B,1,0,5,6.0,16.0,5299
14477,1004425,P00169742,M,36-45,7,B,1,0,1,8.0,15.0,15862
14478,1004426,P00158742,M,46-50,17,C,4+,1,5,8.0,,5416
14479,1004427,P00213242,M,18-25,0,C,0,0,5,8.0,,8698
14480,1004427,P00150542,M,18-25,0,C,0,0,5,,,5427
14481,1004430,P00130242,F,26-35,0,B,1,0,8,,,2178
14482,1004437,P00088342,F,36-45,5,B,1,0,8,14.0,,10028
14483,1004443,P00302542,M,55+,2,C,1,1,5,,,1728
14484,1004446,P00161442,M,18-25,18,B,1,1,5,14.0,,7046
14485,1004446,P00010942,M,18-25,18,B,1,1,1,2.0,6.0,11957
14486,1004447,P00177542,M,46-50,5,B,0,1,1,8.0,,11531
14487,1004447,P00303442,M,46-50,5,B,0,1,1,8.0,14.0,4474
14488,1004448,P00030742,M,26-35,14,A,0,0,1,,,15918
14489,1004448,P00102942,M,26-35,14,A,0,0,1,14.0,,11461
14490,1004448,P00222842,M,26-35,14,A,0,0,8,,,7805
14491,1004451,P00220342,M,26-35,14,B,2,1,5,,,8686
14492,1004451,P00130342,M,26-35,14,B,2,1,6,8.0,,8145
14493,1004451,P00153742,M,26-35,14,B,2,1,8,,,7947
14494,1004454,P00025442,M,26-35,20,C,1,0,1,2.0,9.0,11545
14495,1004456,P0097142,F,36-45,2,C,4+,0,12,,,1738
14496,1004457,P00014942,M,36-45,14,C,1,0,8,,,10023
14497,1004458,P00173542,F,26-35,4,B,1,0,5,8.0,,6958
14498,1004458,P00124642,F,26-35,4,B,1,0,16,,,16603
14499,1004458,P00189642,F,26-35,4,B,1,0,8,13.0,,5999
14500,1004458,P00196442,F,26-35,4,B,1,0,5,,,5219
14501,1004461,P00070042,M,26-35,20,C,3,0,1,2.0,16.0,15354
14502,1004463,P00050242,M,51-55,7,C,2,1,8,,,9778
14503,1004464,P00354942,F,51-55,1,C,1,0,8,,,5857
14504,1004465,P00294542,M,18-25,4,A,1,1,8,,,7764
14505,1004465,P00129642,M,18-25,4,A,1,1,5,,,3567
14506,1004466,P00178642,M,36-45,11,B,3,0,5,15.0,,7006
14507,1004470,P00144642,M,36-45,12,C,3,1,1,15.0,16.0,15330
14508,1004471,P00297742,M,26-35,6,A,1,0,8,17.0,,5893
14509,1004471,P00313342,M,26-35,6,A,1,0,5,,,7011
14510,1004472,P00193542,F,46-50,16,B,0,1,1,2.0,,8104
14511,1004473,P00220342,M,36-45,1,B,3,0,5,,,3599
14512,1004473,P00304842,M,36-45,1,B,3,0,8,,,7778
14513,1004473,P00289042,M,36-45,1,B,3,0,8,,,7953
14514,1004473,P00285842,M,36-45,1,B,3,0,5,,,6884
14515,1004477,P00051042,M,26-35,7,C,2,0,8,,,7849
14516,1004479,P00113342,M,51-55,13,C,2,1,1,8.0,17.0,15764
14517,1004480,P00081142,M,26-35,0,B,1,0,6,8.0,14.0,12414
14518,1004480,P00049642,M,26-35,0,B,1,0,8,14.0,,5943
14519,1004482,P00193542,F,36-45,1,A,1,0,1,2.0,,15320
14520,1004482,P00050442,F,36-45,1,A,1,0,1,8.0,13.0,15593
14521,1004482,P00100642,F,36-45,1,A,1,0,5,15.0,,8732
14522,1004482,P00034142,F,36-45,1,A,1,0,8,13.0,16.0,7818
14523,1004482,P00254542,F,36-45,1,A,1,0,8,13.0,,7846
14524,1004482,P00055642,F,36-45,1,A,1,0,4,5.0,,2068
14525,1004485,P00148342,M,26-35,4,C,1,0,5,,,5351
14526,1004488,P00352242,M,36-45,7,B,1,0,1,6.0,16.0,7688
14527,1004488,P00216142,M,36-45,7,B,1,0,1,16.0,,11929
14528,1004488,P00041342,M,36-45,7,B,1,0,11,15.0,16.0,4462
14529,1004489,P00295942,M,18-25,4,B,1,0,2,5.0,15.0,16293
14530,1004489,P00304242,M,18-25,4,B,1,0,1,6.0,,15397
14531,1004489,P00283342,M,18-25,4,B,1,0,5,14.0,,7118
14532,1004490,P00324442,M,36-45,5,B,1,0,11,13.0,16.0,7499
14533,1004491,P00014842,M,18-25,4,C,3,0,1,2.0,5.0,15717
14534,1004496,P00265242,M,46-50,2,C,4+,0,5,8.0,,8694
14535,1004497,P00323542,M,51-55,0,B,3,1,8,18.0,,8055
14536,1004498,P00214442,M,51-55,7,C,1,1,8,,,9966
14537,1004502,P00013942,M,51-55,0,C,1,1,5,,,8874
14538,1004502,P00213242,M,51-55,0,C,1,1,5,8.0,,6985
14539,1004504,P00058042,F,26-35,0,C,3,1,8,16.0,,7862
14540,1004505,P00128342,M,51-55,7,C,1,0,5,12.0,14.0,5319
14541,1004506,P00015742,M,51-55,16,B,2,0,7,,,12761
