User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1005520,P00034042,M,46-50,1,C,0,1,1,2.0,16.0,15754
1005522,P00008042,M,26-35,14,B,0,0,6,8.0,14.0,16151
1005523,P00182742,M,36-45,0,B,2,1,1,2.0,14.0,15868
1005523,P00060242,M,36-45,0,B,2,1,3,4.0,,7982
1005527,P00004742,M,26-35,1,C,0,0,6,16.0,,12020
1005530,P00033342,F,18-25,4,B,0,0,5,14.0,,3645
1005530,P00087442,F,18-25,4,B,0,0,5,,,7180
1005530,P00103242,F,18-25,4,B,0,0,8,,,7968
1005530,P00021442,F,18-25,4,B,0,0,8,,,5888
1005530,P00198542,F,18-25,4,B,0,0,8,,,7820
1005530,P00075442,F,18-25,4,B,0,0,5,11.0,,3606
1005531,P00136742,M,51-55,17,C,0,1,1,14.0,16.0,19483
1005535,P00250842,M,26-35,15,B,1,1,8,,,5835
1005536,P00223242,M,26-35,16,B,2,1,5,14.0,,3452
1005536,P00150142,M,26-35,16,B,2,1,8,,,6165
1005536,P00358342,M,26-35,16,B,2,1,11,15.0,16.0,1548
1005539,P00297342,F,26-35,20,B,1,1,5,,,5222
1005539,P00289342,F,26-35,20,B,1,1,5,8.0,14.0,5449
1005539,P00116942,F,26-35,20,B,1,1,6,10.0,16.0,16313
1005543,P00274942,M,26-35,17,A,2,0,8,,,9910
1005550,P00190142,M,36-45,15,B,2,0,3,4.0,5.0,10971
1005550,P00221742,M,36-45,15,B,2,0,1,8.0,,15337
1005553,P00062842,M,36-45,3,C,3,0,1,2.0,13.0,15366
1005553,P00022742,M,36-45,3,C,3,0,8,,,6111
1005553,P00110542,M,36-45,3,C,3,0,8,,,5886
1005557,P00283942,M,36-45,14,C,1,1,5,,,3522
1005557,P00101842,M,36-45,14,C,1,1,6,16.0,,20168
1005558,P00127342,M,0-17,10,B,2,0,1,2.0,15.0,15820
1005561,P00075442,F,26-35,3,C,0,1,5,11.0,,1786
1005567,P00303042,M,51-55,3,B,0,1,5,,,6921
1005568,P00129542,M,18-25,4,C,3,0,8,14.0,,5964
1005568,P00063342,M,18-25,4,C,3,0,1,2.0,9.0,19468
1005571,P00177342,F,26-35,9,C,2,0,8,,,7937
1005573,P00343642,F,36-45,1,B,1,1,7,,,12416
1005573,P00297642,F,36-45,1,B,1,1,8,,,7926
1005575,P00129642,M,36-45,7,C,2,0,5,,,7034
1005575,P00255742,M,36-45,7,C,2,0,3,4.0,,10671
1005576,P00032442,M,26-35,4,C,3,0,5,,,5269
1005580,P00044442,M,46-50,7,B,4+,0,1,16.0,,15365
1005580,P00130442,M,46-50,7,B,4+,0,3,5.0,,8185
1005582,P00091342,M,46-50,1,C,2,1,8,,,10062
1005583,P00115142,M,55+,15,B,2,1,1,8.0,17.0,18987
1005585,P00059442,M,26-35,4,A,4+,0,6,8.0,16.0,16164
1005589,P00204242,F,26-35,0,A,0,1,6,8.0,,16348
1005592,P00191442,M,26-35,1,A,4+,1,1,2.0,15.0,11599
1005593,P00255842,M,51-55,16,A,1,1,16,,,16759
1005594,P00086842,F,46-50,0,B,1,1,14,16.0,,14646
1005599,P00289942,M,36-45,7,A,1,0,3,4.0,5.0,13339
1005602,P00148642,M,36-45,0,B,1,0,6,10.0,13.0,20252
1005605,P00157142,F,18-25,2,A,0,0,11,16.0,,3201
1005605,P00101542,F,18-25,2,A,0,0,13,16.0,,581
1005605,P00104942,F,18-25,2,A,0,0,5,,,3550
1005607,P00000742,M,18-25,4,C,2,0,5,14.0,,5287
1005607,P00145042,M,18-25,4,C,2,0,1,2.0,5.0,11741
1005612,P00139542,F,26-35,1,A,2,0,5,,,3550
1005612,P00263442,F,26-35,1,A,2,0,16,,,8414
1005615,P00003942,M,36-45,7,C,4+,0,5,14.0,,6961
1005615,P00036842,M,36-45,7,C,4+,0,1,14.0,16.0,15743
1005615,P00173042,M,36-45,7,C,4+,0,13,15.0,16.0,588
1005615,P00121642,M,36-45,7,C,4+,0,5,14.0,,6975
1005616,P00327442,M,46-50,1,C,3,0,5,8.0,,5443
1005616,P00120642,M,46-50,1,C,3,0,5,,,8730
1005616,P00178142,M,46-50,1,C,3,0,8,17.0,,5947
1005621,P00090542,M,26-35,7,A,1,0,16,,,16222
1005621,P00108942,M,26-35,7,A,1,0,8,,,10019
1005621,P00276842,M,26-35,7,A,1,0,5,14.0,,3661
1005621,P00215642,M,26-35,7,A,1,0,8,,,7980
1005621,P00207942,M,26-35,7,A,1,0,6,8.0,,8437
1005624,P00006942,M,26-35,7,C,1,0,1,5.0,6.0,11769
1005626,P00356442,M,55+,16,B,3,0,18,,,3096
1005627,P00221842,M,26-35,0,A,4+,1,1,8.0,,15387
1005627,P00119342,M,26-35,0,A,4+,1,10,13.0,,13870
1005627,P00254242,M,26-35,0,A,4+,1,5,11.0,12.0,3435
1005627,P00119242,M,26-35,0,A,4+,1,18,,,3055
1005630,P00108442,M,36-45,17,B,1,0,5,,,7127
1005633,P00112142,M,51-55,1,C,1,1,1,2.0,14.0,19020
1005634,P00000242,M,26-35,14,A,3,1,2,4.0,9.0,12852
1005636,P00019342,M,26-35,7,A,0,1,1,6.0,15.0,11449
1005636,P00102942,M,26-35,7,A,0,1,1,14.0,,7917
1005636,P00346042,M,26-35,7,A,0,1,6,8.0,15.0,12641
1005636,P00162342,M,26-35,7,A,0,1,6,8.0,,12343
1005636,P00110542,M,26-35,7,A,0,1,8,,,7928
1005636,P00127742,M,26-35,7,A,0,1,1,2.0,15.0,12021
1005636,P00034142,M,26-35,7,A,0,1,8,13.0,16.0,3902
1005636,P00142142,M,26-35,7,A,0,1,1,2.0,15.0,4139
1005636,P00170342,M,26-35,7,A,0,1,1,15.0,,8248
1005638,P00150042,M,18-25,1,C,0,0,8,,,5864
1005643,P00116142,F,36-45,1,A,3,1,10,13.0,16.0,18773
1005643,P00177542,F,36-45,1,A,3,1,1,8.0,,19472
1005643,P00193042,F,36-45,1,A,3,1,5,6.0,16.0,3496
1005643,P00183242,F,36-45,1,A,3,1,5,15.0,,3672
1005643,P0099042,F,36-45,1,A,3,1,5,12.0,14.0,6947
1005643,P00304642,F,36-45,1,A,3,1,2,14.0,15.0,9777
1005643,P00119542,F,36-45,1,A,3,1,8,14.0,,4077
1005644,P0096842,F,18-25,4,C,1,0,3,4.0,12.0,8433
1005645,P00153742,M,26-35,2,B,3,0,8,,,10012
1005646,P00196442,M,18-25,4,C,2,0,5,,,5212
1005647,P00101242,M,18-25,1,C,2,0,5,12.0,,7136
1005649,P00244042,F,18-25,4,B,1,0,1,2.0,15.0,15650
1005650,P00241542,F,36-45,12,B,2,1,1,6.0,,11690
1005650,P00113242,F,36-45,12,B,2,1,1,6.0,8.0,7745
1005653,P00169142,M,51-55,1,B,1,0,5,8.0,,8712
1005655,P00031042,F,26-35,6,C,0,0,8,,,7936
1005658,P00271542,M,55+,0,B,3,1,18,,,3873
1005659,P00190942,M,26-35,0,C,3,1,3,4.0,,10983
1005661,P00035542,F,26-35,15,C,1,1,3,4.0,12.0,13402
1005662,P00106742,M,0-17,10,C,2,0,3,5.0,,11050
1005664,P00065042,M,18-25,4,C,4+,0,5,15.0,,8634
1005664,P00151742,M,18-25,4,C,4+,0,8,15.0,16.0,9952
1005665,P00102642,M,18-25,4,C,2,1,4,8.0,9.0,2161
1005667,P00288442,M,36-45,7,B,1,1,5,14.0,,7028
1005667,P00111142,M,36-45,7,B,1,1,1,15.0,16.0,15623
1005674,P00184942,M,36-45,7,B,3,0,1,8.0,17.0,15632
1005675,P00300942,M,36-45,14,A,2,0,16,,,16922
1005676,P00034842,M,26-35,20,C,0,0,5,14.0,,7009
1005680,P00158542,M,51-55,20,A,4+,1,5,6.0,13.0,5357
1005682,P00082842,M,18-25,0,B,2,0,1,,,15576
1005683,P00149342,F,18-25,9,B,0,1,13,16.0,,944
1005684,P00118442,M,18-25,16,A,1,0,1,2.0,,15771
1005684,P00029542,M,18-25,16,A,1,0,1,2.0,18.0,11782
1005685,P00240142,M,26-35,17,A,0,1,5,,,5162
1005686,P00088542,M,55+,16,A,1,1,5,12.0,14.0,1969
1005688,P00021742,F,18-25,4,B,1,0,5,,,1931
1005689,P00237642,M,26-35,0,B,3,0,5,14.0,,7094
1005691,P00145042,M,36-45,14,C,1,0,1,2.0,5.0,15460
1005692,P00184942,F,26-35,7,C,1,0,1,8.0,17.0,19550
1005692,P00126142,F,26-35,7,C,1,0,8,16.0,,9738
1005698,P00269742,M,36-45,14,B,3,0,11,16.0,,1492
1005699,P00281042,M,36-45,15,B,4+,1,5,,,3657
1005701,P00102642,M,26-35,7,C,4+,0,4,8.0,9.0,2830
1005701,P00058342,M,26-35,7,C,4+,0,3,4.0,,13625
1005703,P00085342,M,55+,1,C,2,1,10,13.0,,19192
1005705,P00073842,F,18-25,4,B,4+,0,1,15.0,17.0,15272
1005705,P00170942,F,18-25,4,B,4+,0,5,8.0,14.0,5470
1005717,P00289942,M,26-35,0,B,3,1,3,4.0,5.0,13538
1005720,P00329242,M,26-35,0,A,0,0,5,14.0,,1822
1005722,P00313242,M,26-35,20,A,2,1,8,,,6112
1005726,P00328742,M,26-35,1,C,0,0,1,17.0,,19091
1005729,P00123842,M,18-25,10,C,1,0,11,15.0,,5959
1005729,P00112642,M,18-25,10,C,1,0,1,2.0,5.0,15334
1005731,P00028442,F,26-35,11,B,2,1,1,8.0,16.0,15886
1005733,P00174442,M,26-35,4,B,2,0,5,,,8632
1005734,P00005042,F,26-35,14,B,4+,1,6,16.0,,20192
1005738,P00258642,M,26-35,12,A,1,1,11,,,4611
1005740,P00232242,M,26-35,1,B,1,0,11,,,1613
1005745,P00114942,F,18-25,4,B,1,1,1,15.0,16.0,15634
1005747,P0098342,M,26-35,0,B,4+,1,1,2.0,,15321
1005749,P00031742,M,26-35,2,A,0,1,8,,,9913
1005749,P00044442,M,26-35,2,A,0,1,1,16.0,,15176
1005749,P00288642,M,26-35,2,A,0,1,16,,,12156
1005750,P00117442,M,18-25,1,A,1,0,5,14.0,,3684
1005751,P00136342,F,0-17,0,C,0,0,4,5.0,,2119
1005754,P00046242,F,18-25,1,A,2,0,8,,,7936
1005755,P00176642,F,36-45,2,B,1,0,6,8.0,,20510
1005757,P00115342,M,0-17,10,C,2,0,5,8.0,14.0,8893
1005758,P00075542,F,51-55,1,C,2,0,8,13.0,,9699
1005759,P00266642,F,26-35,1,A,2,0,1,8.0,9.0,19659
1005761,P00156142,M,26-35,20,B,1,1,5,8.0,,5451
1005762,P00057942,F,36-45,6,A,2,1,1,2.0,6.0,4490
1005763,P00182142,F,26-35,1,A,1,1,1,5.0,6.0,15194
1005763,P00101142,F,26-35,1,A,1,1,8,,,9811
1005764,P00114042,F,51-55,12,C,1,1,5,14.0,,8794
1005767,P00180742,M,26-35,2,B,0,0,11,,,6134
1005770,P00260042,M,26-35,0,C,3,1,5,8.0,,7101
1005771,P00211042,M,26-35,7,A,1,0,5,,,8674
1005776,P00270942,M,18-25,12,B,3,1,1,2.0,15.0,15606
1005779,P00014042,M,26-35,5,A,1,0,1,,,7593
1005779,P00138342,M,26-35,5,A,1,0,8,14.0,,3919
1005782,P00210042,F,36-45,0,C,4+,0,8,14.0,,6142
1005785,P00154242,F,26-35,7,B,2,1,8,,,8133
1005786,P00126142,M,26-35,6,B,1,1,8,16.0,,9814
1005787,P00244742,M,26-35,20,B,0,0,11,,,6172
1005787,P00288642,M,26-35,20,B,0,0,16,,,8414
1005788,P00127942,M,26-35,0,A,4+,0,1,2.0,5.0,7985
1005788,P00168842,M,26-35,0,A,4+,0,1,2.0,,4366
1005788,P00280242,M,26-35,0,A,4+,0,5,,,3564
1005788,P00259542,M,26-35,0,A,4+,0,5,,,1967
1005788,P00280542,M,26-35,0,A,4+,0,11,,,6007
1005788,P00360242,M,26-35,0,A,4+,0,5,,,3745
1005792,P00152442,M,26-35,17,B,1,1,8,,,5892
1005792,P00081142,M,26-35,17,B,1,1,6,8.0,14.0,12619
1005792,P00104542,M,26-35,17,B,1,1,8,,,7942
1005794,P00217742,M,36-45,17,A,1,0,5,14.0,,2008
1005795,P00273742,M,26-35,1,A,1,1,1,17.0,,19699
1005795,P00004842,M,26-35,1,A,1,1,3,4.0,12.0,5556
1005795,P00052642,M,26-35,1,A,1,1,5,14.0,,5400
1005795,P00251342,M,26-35,1,A,1,1,5,11.0,,5190
1005801,P0099342,M,26-35,16,B,3,0,5,8.0,,6867
1005802,P00108642,F,26-35,0,A,4+,0,8,,,5905
1005803,P00170542,M,0-17,10,C,1,0,5,8.0,,8890
1005806,P00101342,F,51-55,1,B,2,0,6,8.0,,19952
1005809,P00105542,M,26-35,7,C,4+,0,8,,,10080
1005811,P00196142,M,18-25,4,B,3,0,3,4.0,5.0,8393
1005812,P00280442,F,26-35,7,A,1,1,11,,,4697
1005812,P00154442,F,26-35,7,A,1,1,8,14.0,,9925
1005812,P00007142,F,26-35,7,A,1,1,5,8.0,,5171
1005812,P00314142,F,26-35,7,A,1,1,8,16.0,,7818
1005813,P00110842,M,26-35,7,A,1,1,1,2.0,5.0,15324
1005813,P00034042,M,26-35,7,A,1,1,1,2.0,16.0,15237
1005823,P00016842,M,26-35,12,B,1,0,1,2.0,15.0,7856
1005824,P00004142,M,18-25,12,B,1,0,8,17.0,,7883
1005826,P00192842,M,18-25,4,A,2,1,5,14.0,,6958
1005831,P00319342,M,26-35,1,A,2,1,5,8.0,,7122
1005831,P00173042,M,26-35,1,A,2,1,13,15.0,16.0,760
1005831,P00254242,M,26-35,1,A,2,1,5,11.0,12.0,7108
1005831,P00290542,M,26-35,1,A,2,1,5,,,5346
1005831,P00183942,M,26-35,1,A,2,1,3,4.0,,10900
1005831,P00024742,M,26-35,1,A,2,1,8,11.0,,8120
1005831,P00028842,M,26-35,1,A,2,1,6,8.0,,16639
1005831,P00362642,M,26-35,1,A,2,1,8,18.0,,8071
1005837,P00259842,M,26-35,7,B,0,1,1,14.0,16.0,15669
1005837,P00128442,M,26-35,7,B,0,1,1,8.0,,15651
1005838,P00089342,F,46-50,7,B,0,1,8,,,7927
1005838,P00106042,F,46-50,7,B,0,1,5,,,7080
1005838,P00083842,F,46-50,7,B,0,1,5,14.0,,6927
1005840,P00303242,F,0-17,0,C,1,0,5,8.0,,7097
1005840,P00163842,F,0-17,0,C,1,0,8,,,5993
1005841,P00027542,F,36-45,7,A,4+,1,8,,,7934
1005847,P00032042,F,18-25,4,B,2,0,1,2.0,15.0,11446
1005847,P00153142,F,18-25,4,B,2,0,1,8.0,,15242
1005848,P00277642,M,51-55,20,A,0,1,2,3.0,10.0,12944
1005848,P00275142,M,51-55,20,A,0,1,5,8.0,,1874
1005848,P00029242,M,51-55,20,A,0,1,8,,,7821
1005852,P00313542,F,26-35,1,A,0,1,5,8.0,,8605
1005854,P00242742,M,46-50,7,B,0,1,1,2.0,9.0,15354
1005861,P00110842,F,51-55,1,B,1,1,1,2.0,5.0,19056
1005872,P00049842,M,26-35,17,C,1,1,1,8.0,,11625
1005875,P00117942,M,26-35,4,C,1,0,5,15.0,,7190
1005878,P00105942,F,26-35,0,A,4+,1,5,,,5328
1005878,P00004342,F,26-35,0,A,4+,1,8,,,2012
1005878,P00191742,F,26-35,0,A,4+,1,4,11.0,,3556
1005880,P00170442,M,26-35,1,A,1,1,5,,,5210
1005880,P00255542,M,26-35,1,A,1,1,5,,,5477
1005880,P00080642,M,26-35,1,A,1,1,1,16.0,,19557
1005880,P00041042,M,26-35,1,A,1,1,1,16.0,,7695
1005881,P00018042,M,36-45,17,B,1,0,15,16.0,,16963
1005886,P00172542,M,26-35,20,A,2,0,5,8.0,,5430
1005888,P00036542,M,26-35,20,B,1,0,4,5.0,,692
1005889,P00110742,M,51-55,20,C,1,1,1,2.0,8.0,15312
1005890,P00104742,M,36-45,20,C,3,0,7,,,20783
1005890,P00022942,M,36-45,20,C,3,0,5,8.0,,8605
1005894,P00066242,M,36-45,0,C,1,0,1,2.0,5.0,11371
1005894,P00319642,M,36-45,0,C,1,0,6,,,12307
1005894,P00002242,M,36-45,0,C,1,0,6,8.0,16.0,12183
1005905,P00122842,F,36-45,20,B,2,0,11,,,3202
1005908,P00054042,M,26-35,4,B,1,0,18,,,3877
1005910,P00294242,F,46-50,20,B,2,0,4,5.0,,2122
1005910,P00003442,F,46-50,20,B,2,0,4,5.0,8.0,3492
1005911,P00183242,F,26-35,17,C,4+,1,5,15.0,,5290
1005912,P00289842,M,26-35,1,C,2,0,1,16.0,,11508
1005912,P00025442,M,26-35,1,C,2,0,1,2.0,9.0,19240
1005915,P00110742,M,18-25,4,C,0,0,1,2.0,8.0,19071
1005920,P00057742,F,26-35,1,C,2,0,2,8.0,18.0,16424
1005920,P00128942,F,26-35,1,C,2,0,1,11.0,,11541
1005920,P00150342,F,26-35,1,C,2,0,8,14.0,,7769
1005922,P00331542,M,55+,3,C,3,0,5,8.0,,6955
1005922,P00237542,M,55+,3,C,3,0,1,15.0,16.0,15458
1005924,P00217342,M,36-45,0,B,0,1,1,15.0,,8212
1005927,P00213242,M,36-45,14,B,4+,1,5,8.0,,6922
1005935,P00080342,M,18-25,0,C,1,0,1,6.0,8.0,19374
1005937,P00178942,M,26-35,12,B,2,1,5,8.0,,5193
1005938,P00110042,M,26-35,1,C,1,1,5,14.0,,8824
1005938,P00354442,M,26-35,1,C,1,1,5,,,7086
1005942,P00279942,M,46-50,1,C,4+,0,8,,,6150
1005947,P00221542,F,46-50,16,B,1,1,5,15.0,,5225
1005948,P00202742,M,55+,13,B,0,0,5,13.0,14.0,8643
1005948,P00034842,M,55+,13,B,0,0,5,14.0,,6855
1005948,P00190742,M,55+,13,B,0,0,3,4.0,9.0,10647
1005950,P00116542,M,26-35,4,B,2,1,5,17.0,,7146
1005950,P00250242,M,26-35,4,B,2,1,5,,,3636
1005950,P00073842,M,26-35,4,B,2,1,1,15.0,17.0,3860
1005951,P00113242,M,18-25,4,B,0,1,1,6.0,8.0,7946
1005951,P00127842,M,18-25,4,B,0,1,1,2.0,15.0,11518
1005952,P00117942,F,46-50,1,C,4+,1,5,15.0,,6964
1005952,P00323942,F,46-50,1,C,4+,1,8,15.0,,9874
1005954,P00182742,M,46-50,11,A,2,1,1,2.0,14.0,12034
1005954,P00191042,M,46-50,11,A,2,1,3,4.0,,13372
1005954,P00033542,M,46-50,11,A,2,1,5,,,1718
1005954,P00235542,M,46-50,11,A,2,1,11,16.0,,4631
1005954,P00179942,M,46-50,11,A,2,1,11,,,1748
1005955,P00125642,F,26-35,7,A,1,0,5,14.0,,3476
1005956,P00294042,F,18-25,4,B,2,0,8,14.0,,6033
1005957,P00105342,M,18-25,20,B,1,1,1,2.0,15.0,4447
1005958,P00223142,M,46-50,14,C,1,0,5,,,6922
1005961,P00000242,F,46-50,0,A,3,0,2,4.0,9.0,12756
1005964,P00153142,M,18-25,5,B,1,0,1,8.0,,15487
1005964,P00042942,M,18-25,5,B,1,0,1,15.0,,7954
1005965,P0094842,M,26-35,17,C,1,0,4,8.0,,3489
1005972,P00021142,F,26-35,20,B,0,0,5,,,5278
1005978,P00323542,M,36-45,1,B,2,0,8,18.0,,7835
1005982,P00120042,M,36-45,1,B,4+,0,1,2.0,,15173
1005984,P00003242,M,26-35,1,A,4+,0,8,15.0,,9745
1005988,P00216742,M,26-35,15,B,1,1,5,,,3458
1005990,P00184342,F,26-35,20,B,1,1,8,,,7900
1005990,P00124742,F,26-35,20,B,1,1,10,16.0,,19124
1005991,P00205442,F,36-45,20,B,4+,1,5,8.0,14.0,5243
1005995,P00002542,F,36-45,1,C,2,1,8,14.0,,7802
1005996,P00129842,F,26-35,0,B,1,1,6,8.0,15.0,20680
1005996,P00057642,F,26-35,0,B,1,1,1,15.0,16.0,11481
1005996,P00084642,F,26-35,0,B,1,1,13,16.0,,949
1005996,P00237542,F,26-35,0,B,1,1,1,15.0,16.0,19028
1005996,P00238542,F,26-35,0,B,1,1,5,14.0,,7122
1006000,P00181542,M,46-50,17,B,2,1,11,16.0,,4563
1006000,P00231342,M,46-50,17,B,2,1,5,8.0,14.0,5156
1006000,P00192542,M,46-50,17,B,2,1,1,2.0,9.0,11490
1006000,P00167942,M,46-50,17,B,2,1,1,5.0,,12009
1006000,P00221642,M,46-50,17,B,2,1,5,15.0,,3759
1006002,P00185442,M,51-55,0,C,1,1,15,,,12533
1006002,P00174842,M,51-55,0,C,1,1,17,,,10505
1006007,P00251242,M,36-45,17,C,2,0,5,11.0,,5458
1006007,P00124842,M,36-45,17,C,2,0,11,,,3150
1006007,P00018342,M,36-45,17,C,2,0,11,,,5969
1006007,P00258942,M,36-45,17,C,2,0,5,11.0,,3503
1006009,P00016042,F,26-35,12,C,3,0,1,16.0,,11845
1006010,P00273942,M,36-45,0,C,1,0,5,12.0,,3642
1006011,P00111942,M,36-45,15,C,3,0,8,17.0,,7856
1006013,P00003442,F,26-35,20,C,3,0,4,5.0,8.0,3532
1006016,P00230342,M,46-50,1,B,1,1,5,14.0,,5333
1006016,P00048842,M,46-50,1,B,1,1,8,,,9990
1006018,P00079742,M,36-45,1,C,3,0,1,2.0,15.0,8103
1006021,P00154042,M,26-35,12,B,2,1,1,2.0,15.0,11883
1006025,P00149642,F,26-35,1,B,1,0,5,14.0,,6919
1006028,P00223542,M,18-25,4,A,4+,0,1,8.0,17.0,15502
1006030,P00255842,M,26-35,17,C,1,1,16,,,20387
1006030,P00329542,M,26-35,17,C,1,1,1,15.0,16.0,19073
1006033,P00270942,M,51-55,13,B,1,1,1,2.0,15.0,15314
1006035,P00248542,F,26-35,1,C,3,0,8,16.0,,2094
1006036,P00250842,F,26-35,15,B,4+,1,8,,,9889
1006036,P00012142,F,26-35,15,B,4+,1,5,,,5259
1006036,P0095342,F,26-35,15,B,4+,1,2,4.0,,9728
1006037,P00086142,F,46-50,1,C,4+,0,5,,,5246
1006040,P00192042,M,26-35,6,B,2,0,5,9.0,14.0,7081
1006040,P00216542,M,26-35,6,B,2,0,8,,,10048
1006040,P00146442,M,26-35,6,B,2,0,8,,,5924
1000002,P00323942,M,55+,16,C,4+,0,8,15.0,,10074
1000008,P00032842,M,26-35,12,C,4+,1,8,,,9970
1000010,P00119142,F,36-45,1,B,4+,1,3,4.0,12.0,13446
1000010,P00285242,F,36-45,1,B,4+,1,17,,,5133
1000010,P00027642,F,36-45,1,B,4+,1,8,,,9727
1000013,P00242742,M,46-50,1,C,3,1,1,2.0,9.0,11966
1000018,P00184042,F,18-25,3,B,3,0,1,8.0,,19368
1000018,P00277842,F,18-25,3,B,3,0,1,,,19353
1000018,P00345742,F,18-25,3,B,3,0,1,2.0,15.0,11831
1000018,P00326242,F,18-25,3,B,3,0,2,18.0,,13095
1000022,P00045342,M,18-25,15,A,4+,0,1,5.0,17.0,12057
1000025,P00127442,M,18-25,4,C,4+,0,1,2.0,15.0,18956
1000026,P00178742,M,26-35,7,B,2,1,5,,,7192
1000026,P0096442,M,26-35,7,B,2,1,4,5.0,12.0,727
1000026,P00032442,M,26-35,7,B,2,1,5,,,2029
1000032,P00024142,F,26-35,0,C,3,1,8,9.0,14.0,7760
1000033,P00264642,M,46-50,3,A,1,1,8,,,7942
1000034,P00102642,F,18-25,0,A,0,0,4,8.0,9.0,3547
1000035,P00158542,M,46-50,1,C,4+,1,5,6.0,13.0,5453
1000036,P00249042,M,26-35,3,B,0,0,7,,,20811
1000037,P00048442,F,26-35,9,C,1,0,5,14.0,,8680
1000039,P00148642,M,18-25,4,B,2,0,6,10.0,13.0,20665
1000042,P00242742,M,26-35,8,C,0,1,1,2.0,9.0,19263
1000045,P00121342,F,46-50,16,A,1,1,1,5.0,18.0,11675
1000048,P00106042,M,26-35,4,B,3,1,5,,,5234
1000048,P00218442,M,26-35,4,B,3,1,1,,,11628
1000049,P00270242,M,18-25,12,C,4+,1,8,,,9899
1000049,P00002142,M,18-25,12,C,4+,1,1,5.0,8.0,11750
1000051,P00325242,F,0-17,10,C,2,0,16,,,16145
1000053,P00108842,M,26-35,0,B,1,0,5,15.0,,8793
1000057,P00351342,M,18-25,19,C,2,0,1,2.0,16.0,12125
1000058,P00119642,M,26-35,2,B,3,0,1,2.0,8.0,15574
1000058,P00183942,M,26-35,2,B,3,0,3,4.0,,13520
1000058,P00183242,M,26-35,2,B,3,0,5,15.0,,6975
1000058,P00042242,M,26-35,2,B,3,0,5,15.0,,7087
1000059,P00110542,F,51-55,1,B,4+,1,8,,,7859
1000062,P00259342,F,36-45,3,A,1,0,5,9.0,,3596
1000065,P00058442,M,36-45,12,C,2,1,5,14.0,,6991
1000067,P00115642,F,51-55,5,C,4+,1,8,14.0,,9704
1000072,P00058442,F,46-50,0,B,1,1,5,14.0,,6866
1000075,P0096942,F,0-17,10,C,4+,0,3,4.0,,13607
1000082,P00124642,M,26-35,17,C,2,1,16,,,16600
1000087,P00274142,M,26-35,14,C,2,0,1,,,3921
1000090,P00093242,M,55+,13,C,1,0,8,,,6023
1000090,P00238642,M,55+,13,C,1,0,1,5.0,,19178
1000093,P00278042,M,26-35,17,B,1,1,1,,,15676
1000095,P00302342,M,46-50,0,C,4+,1,8,,,7797
1000099,P00251242,F,0-17,10,C,1,0,5,11.0,,7041
1000100,P00154042,M,36-45,17,C,4+,0,1,2.0,15.0,12087
1000102,P00234742,M,36-45,19,C,3,0,8,,,4088
1000105,P00046742,M,46-50,12,C,1,1,1,2.0,15.0,11477
1000105,P00270542,M,46-50,12,C,1,1,1,6.0,8.0,11620
1000105,P00355142,M,46-50,12,C,1,1,1,15.0,,11588
1000107,P00085942,M,46-50,18,C,4+,0,2,4.0,8.0,16005
1000109,P00126242,M,46-50,15,C,1,1,2,4.0,5.0,13064
1000111,P00150342,M,36-45,15,C,3,0,8,14.0,,5872
1000112,P00109242,M,26-35,16,C,3,1,6,8.0,10.0,20645
1000113,P00338542,M,18-25,12,C,2,0,1,,,11520
1000116,P00226142,M,26-35,17,C,2,1,8,9.0,,7935
1000117,P00213042,M,26-35,17,A,2,1,1,2.0,15.0,11580
1000118,P00205942,M,36-45,17,C,4+,0,5,8.0,14.0,6981
1000120,P00198042,M,26-35,11,C,0,0,11,16.0,,5971
1000121,P00277442,M,36-45,7,C,2,0,1,6.0,15.0,15426
1000123,P00288042,M,36-45,9,B,4+,1,8,,,8058
1000123,P00147942,M,36-45,9,B,4+,1,1,16.0,,15513
1000123,P00182142,M,36-45,9,B,4+,1,1,5.0,6.0,15608
1000123,P00327342,M,36-45,9,B,4+,1,16,,,16743
1000123,P00317542,M,36-45,9,B,4+,1,1,8.0,,15880
1000123,P00032442,M,36-45,9,B,4+,1,5,,,7102
1000123,P00171142,M,36-45,9,B,4+,1,8,,,6111
1000124,P00126142,M,55+,7,C,1,1,8,16.0,,9896
1000125,P00324942,M,46-50,14,B,3,1,5,,,3643
1000126,P00102342,M,18-25,9,B,1,0,8,14.0,17.0,9888
1000127,P00147542,F,46-50,3,C,1,1,2,14.0,,9565
1000131,P00111442,M,18-25,4,C,4+,0,8,,,7887
1000134,P00028042,M,26-35,0,C,3,1,1,16.0,,7672
1000136,P00362442,M,18-25,2,B,3,0,5,,,5182
1000139,P00003442,F,26-35,20,C,2,0,4,5.0,8.0,2781
1000139,P00326742,F,26-35,20,C,2,0,11,,,7621
1000145,P00237642,M,18-25,4,C,4+,0,5,14.0,,1771
1000146,P00088542,F,36-45,20,B,3,1,5,12.0,14.0,8839
1000146,P00202242,F,36-45,20,B,3,1,10,16.0,,14335
1000146,P00127042,F,36-45,20,B,3,1,4,5.0,,739
1000146,P00150342,F,36-45,20,B,3,1,8,14.0,,7772
1000146,P00157542,F,36-45,20,B,3,1,8,14.0,,7888
