type,id,name,uuid,city,area,avgRating,totalRatingsString,OrderDate,deliveryTime,age_group,minDeliveryTime,maxDeliveryTime,channel,address,locality,unserviceable,veg,name,Ingredients
F,459654,Kulhad Masti,8ccec13b-b48e-47bc-86bb-7549da2ba669,Ahmedabad,Naranpura,--,Too Few Ratings,12-05-2020,51,19-24 years,51,51,Convenience Stores,Shop No:- 6 GF AABHUSAN COMPLEX Opp. Shivalik Yash Complex Ankur RoadPallav Char Rasta Naranpura Ahmedabad.  Naranpura Vistar Ahmedabad Municipal Corporation Gujarat - 380013,Naranpura,FALSE,FALSE,Coconut Caramel Non-Dairy,"MILK, SUGAR, CREAM, SKIM MILK, COCONUT, PALM AND SOYBEAN OILS, DEXTROSE, COCOA (PROCESSED WITH ALKALI), ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), CORN SYRUP, SUNFLOWER LECITHIN, CAROB BEAN GUM, VANILLA EXTRACT, GUAR GUM, BAKING SODA, DRIED CANE SYRUP, COCOA, SOY LECITHIN, NATURAL FLAVOR, CORN STARCH, SALT"
F,47800,Jasuben Shah Old Pizza,1dc6b3ea-a8d5-4f9e-ac04-e6f28f34ca1e,Ahmedabad,Navrangpura,4.3,100+ ratings,12-11-2020,35,24-30 years,35,35,Convenience Stores,Address: Danny Cofee & Jashuben shah old pizza shop no7 KD chamber nr Commerce six road Nr. Swapnil Complex Navrangpura.,Navrangpura,FALSE,TRUE,Coconut Caramel Chocolate TRIO CRISPY LAYERS,"MILK, SUGAR, CREAM, COCONUT CONCENTRATE, COCONUT, DEXTROSE, CAROB GUM, VANILLA EXTRACT, SALT"
F,376584,Mukesh Nagar Cholafali Center,ddf045a7-7340-49cf-b1b6-aae0b4bd0eb4,Ahmedabad,Usmanpura,--,Too Few Ratings,11-06-2020,37,0-18 years,37,37,Convenience Stores,Vishwa Kosh Marg Shanti Nagar Usmanpura Ahmedabad Gujarat 380013,Prahlad Nagar,FALSE,TRUE,Coconut Caramel Dark Chocolate Non-Dairy Bar,"MILK, SUGAR, CREAM CHEESE (CREAM, MILK, CHEESE CULTURE, SALT, GUAR GUM, CAROB BEAN GUM, XANTHAN GUM), CREAM, CHOCOLATE, EGG YOLKS AND EGG WHITES, WHEAT FLOUR, WATER, DEXTROSE, CHERRY PUREE, CHERRY JUICE CONCENTRATE, COCONUT OIL, MILK FAT, COCOA BUTTER, WHEAT BRAN, LEMON JUICE CONCENTRATE, CHOCOLATE PROCESSED WITH ALKALI, NATURAL FLAVOR, HONEY, VANILLA EXTRACT, CAROB BEAN GUM, SOY LECITHIN, BAKING SODA, SALT, WHEAT GERM"
F,434748,COFFEE ByUs,60c262bf-8dbb-48ef-a662-558cab81582c,Ahmedabad,Navrangpura,--,Too Few Ratings,21-09-2020,46,19-24 years,46,46,Convenience Stores,G-05 Madhav complex IIM Rd opp. Kia motors showroom University Area Ahmedabad Gujarat 380075 India,Navrangpura,FALSE,TRUE,Coffee Ice Cream,"MILK, SUGAR, CREAM, WHEAT FLOUR, DEXTROSE, SKIM MILK, CHOCOLATE LIQUOR, VANILLA EXTRACT, EGGS, COCOA (PROCESSED WITH ALKALI), MOLASSES, SOYBEAN OIL, CAROB BEAN GUM, RICE FLOUR, NATURAL FLAVOR, SALT, COCOA BUTTER, LEMON PEEL, SOY LECITHIN"
F,341620,PALTAN'S By THE TIFFINWALES,136d8d33-2238-465b-9b87-bc0a53ff733e,Ahmedabad,Nehrunagar,--,Too Few Ratings,27-09-2020,49,24-30 years,49,49,Retail Food Store, Shop no. 11 SHANTI TOWERS Near Bank of baroda Near manekbaug hall Manekbaug char rasta AMBAWADI. AHMEDABAD. Pincode :- 380015,Vastrapur Area,FALSE,FALSE,Coffee Almond Crunch Ice Cream Bar,"MILK, SUGAR, PEANUTS, CREAM, EGG AND EGG YOLK, DEXTROSE, COCONUT OIL, CHOCOLATE, COCOA (PROCESSED WITH ALKALI), COCOA BUTTER, SKIM MILK, SALT, CAROB BEAN GUM, SOY LECITHIN, NATURAL FLAVOR, COCOA, VANILLA EXTRACT"
F,36761,Mysore Cafe,d907c39d-c28c-4594-a041-934d12dce20c,Ahmedabad,Usmanpura,4.1,20+ ratings,10-05-2019,40,30-36 years,40,40,Retail Food Store,46 Ajanta Commercial Centre Near Income Tax Office Ashram Road Ahmedabad,Ashram Road,FALSE,TRUE,Coffee Chip Ice Cream,"MILK, SUGAR, CREAM, CHOCOLATE (PROCESSED WITH ALKALI), ALMONDS, COCONUT CONCENTRATE, COCONUT, DEXTROSE, COCONUT AND SOYBEAN AND SUNFLOWER OILS, SALT, CAROB BEAN GUM, SOY LECITHIN, VANILLA EXTRACT, NATURAL FLAVOR"
F,127527,Delight,8ac33a85-d8c4-4bc9-abf5-11bd88156946,Ahmedabad,Ambawadi,3.9,20+ ratings,03-03-2020,40,36-45 years,40,40,Retail Food Store,Near Ganthiya Rath Nehrunagar Satellite Ahmedabad,Paldi,FALSE,TRUE,Coffee Vanilla Chocolate TRIO CRISPY LAYERS,"WATER, SUGAR, DESICCATED COCONUT, COCONUT OIL, WHEAT FLOUR, DEXTROSE, COCOA PROCESSED WITH ALKALI, ROLLED OATS, CHOCOLATE LIQUOR, BROWN SUGAR, CANOLA OIL, CAROB BEAN GUM, NATURAL FLAVOR, SEA SALT, SUNFLOWER LECITHIN, PECTIN, GUAR GUM, BAKING SODA, SALT, SOY LECITHIN"
F,51263,Harshu's Late Night Munchies,3902a3f7-8b34-42d4-a0f8-87ae8f62f902,Ahmedabad,Ambawadi,4.2,50+ ratings,05-03-2019,44,45-55 years,44,44,Restaurant,B-1 ojas appartments nehru nagar cross roads  opp ganthiya rath Satellite Ahmedabad,Satellite,FALSE,FALSE,Cold Brew Espresso Chip HEAVEN Light Ice Cream,"MILK, SUGAR, EGG YOLK AND EGG, CREAM, DEXTROSE, CHOCOLATE (PROCESSED WITH ALKALI), COFFEE, COCONUT OIL, CAROB GUM, SOYBEAN OIL, NATURAL FLAVOR, SOY LECITHIN"
F,416010,FOODCRAFT KITCHEN,33509f59-b633-460d-be09-89426148c66d,Ahmedabad,Navrangpura,--,Too Few Ratings,22-11-2019,39,55+ years,39,39,Restaurant,Hotel Damjis Opp AUDA Office Usmanpura Cross Road Ashram Rd Sattar Taluka Society Usmanpura Ahmedabad Gujarat 380014 India,Navrangpura,FALSE,TRUE,Cookies and Cream Ice Cream,"MILK, SUGAR†, CREAM, CHOCOLATE, EGG YOLKS, WATER, WHEAT FLOUR, CORN SYRUP†, SKIM MILK, DEXTROSE†, COCOA (PROCESSED WITH ALKALI), PALM OIL, NATURAL FLAVOR, MILK FAT, COFFEE, COCOA BUTTER, VANILLA EXTRACT, EGG WHITES, SOY LECITHIN, CAROB BEAN GUM, CHOCOLATE (PROCESSED WITH ALKALI), SUNFLOWER LECITHIN, PECTIN, LEMON JUICE CONCENTRATE, MOLASSES†, BAKING SODA, SALT, GUAR GUM, LEMON PEEL"
F,437360,Baked By Ninis,dd45d3f6-d291-42a7-b1cb-160dbf761578,Ahmedabad,Navrangpura,--,Too Few Ratings,27-06-2019,39,0-18 years,39,39,Retail Food Store,GF/4 RONAK COMPLEX 5 DEVANG PARK SO B/S OLD SACHIVALAY ELLISBRIDGE AHMEDABAD  Ahmedabad .  Ahmedabad Municipal Corporation Ahmedabad Municipal Corporation Gujarat-380006,Navrangpura,FALSE,FALSE,Double Belgian Chocolate Chip Ice Cream,"WATER, SUGAR, EGG YOLKS AND EGG WHITES, COCONUT OIL, ALMONDS, COFFEE EXTRACT CONCENTRATE, DEXTROSE, CAROB BEAN GUM,VANILLA EXTRACT"
F,52982,Meritorious,1ffbe4c2-784d-404a-8c3c-affffe54e57b,Ahmedabad,Navrangpura,4.3,20+ ratings,30-10-2019,36,19-24 years,36,36,Retail Food Store,1st Floor Swapneel 5 Near Commerce Six Roads Navrangpura Ahmedabad,Swapneel 5,FALSE,TRUE,Dulce de Leche Cookie Squares,"MILK, SUGAR, CREAM, EGG YOLKS AND EGG WHITES, CHOCOLATE, COCOA PROCESSED WITH ALKALI, COCONUT OIL, DEXTROSE, WATER, CHERRY PUREE, CANOLA OIL, VERMOUTH, CHERRY JUICE CONCENTRATE, MILK FAT, COCOA BUTTER, WHEY, LEMON JUICE CONCENTRATE, VANILLA EXTRACT, CHOCOLATE PROCESSED WITH ALKALI, CAROB BEAN GUM, COCOA, SOY LECITHIN, SALT, NATURAL FLAVOR"
F,37566,Chai Wai,a9e80887-2da1-414e-b73c-377286b64d02,Ahmedabad,University Area,4.5,50+ ratings,16-08-2019,36,24-30 years,36,36,Leisure,17 Goyal Tower Near Gujarat University University Road Gulbai Tekra Ahmedabad,Gulbai Tekra,FALSE,TRUE,Dulce de Leche Ice Cream,"WATER, SUGAR, COCOA PROCESSED WITH ALKALI, DEXTROSE, COCONUT OIL, EGG YOLKS, EGG WHITES, CHOCOLATE LIQUOR, CAROB BEAN GUM, SEA SALT, NATURAL FLAVOR, PECTIN"
F,311470,TWISTED TOPPINGS,f143ddff-b5d9-4aa9-b6a9-5bdc75d5a218,Ahmedabad,Ambawadi,--,Too Few Ratings,18-08-2019,39,30-36 years,39,39,Leisure,Shop 35 Kanchandeep Complex Opposite Jaysingh Icecream Nehru Nagar Satellite Ahmedabad Gujarat Ahmedabad Municipal Corporation Gujarat 380015,Navrangpura,FALSE,FALSE,Green Tea Ice Cream,"MILK, SUGAR, CREAM, CHOCOLATE, EGG AND EGG YOLK, DEXTROSE, COCOA (PROCESSED WITH ALKALI), VERMOUTH, MILK FAT, COCOA BUTTER, CAROB GUM, CHOCOLATE (PROCESSED WITH ALKALI), SOY LECITHIN, VANILLA EXTRACT"
F,72396,Keventers - Milkshakes and Desserts,8ee05561-4a01-4448-bed4-39e8f43c54b3,Ahmedabad,Navrangpura,4.4,100+ ratings,21-08-2019,35,36-45 years,35,35,Leisure,1/A K D Chambers Near Archita Flat Commerce Six Circle Navrangpura Ahmedabad,Navrangpura,FALSE,TRUE,Honey Salted Caramel Almond Ice Cream,"MILK, SUGAR, CREAM, EGG AND EGG YOLK, CHOCOLATE, DEXTROSE, COCOA (PROCESSED WITH ALKALI), WHEAT FLOUR, PALM OIL, SKIM MILK, FRUCTOSE, BROWN SUGAR, CAROB GUM, COCOA, SOYBEAN OIL, SALT, NATURAL FLAVOR, SOY LECITHIN, CORN STARCH"
F,59184,Khana Khazana,2ea9b8a3-cf08-4b58-bf0d-327047032dc7,Ahmedabad,Ambawadi,3.9,50+ ratings,27-02-2020,33,45-55 years,33,33,Leisure,5 Dhan Laxmi Complex Nehrunagar Cross Road Satellite Road Satellite Ahmedabad,Satellite - Nehrunagar Cross Road,FALSE,TRUE,Irish Cream Cookie Squares,"MILK, SUGAR, CREAM, HAZELNUTS, CHOCOLATE, DEXTROSE, MILK FAT, COCOA BUTTER, CAROB BEAN GUM, CHOCOLATE (PROCESSED WITH ALKALI), VANILLA EXTRACT, XANTHAN GUM, SOY LECITHIN"
F,451645,KGFC RESTAURANT,d2b7c390-0382-413c-bde7-cfd1c6c68834,Ahmedabad,LalDarwaja,--,Too Few Ratings,04-03-2020,46,55+ years,46,46,Leisure,KGFC Near Bank of Baroda Fareedchishty Marg Shahpur Chakala Ahmedabad-380001,LalDarwaja,FALSE,TRUE,Irish Cream Brownie Ice Cream,"MILK, SUGAR, CREAM, DEXTROSE, WHEAT FLOUR, COTTONSEED OIL, WHOLE WHEAT GRAHAM FLOUR, COCONUT OIL, CANOLA OIL, CAROB GUM, VANILLA EXTRACT, PALM AND PALM KERNEL OIL, WHEAT BRAN, HONEY, NATURAL FLAVOR, SALT, MOLASSES, SOY LECITHIN, WHEAT GERM, CINNAMON"
F,415571,Keventers Ice Cream,67922daf-2c4f-49b2-9e3b-937fdb1f4c23,Ahmedabad,Navrangpura,4.6,20+ ratings,28-05-2020,36,0-18 years,36,36,Convenience Stores,NAVRANGPURA AHMEDABAD 1/A K D CHAMBERSNEAR ARCHITA FLATCOMMERCE SIX CIRCLE OPP. TGB CAFE ANDBAKERY NAVRANGPURA AHMEDABAD380009,Navrangpura,FALSE,TRUE,Lemon Sorbet,"MILK, SUGAR†, CREAM, LEMON JUICE, WHEAT FLOUR, TAPIOCA SYRUP, WATER, COCONUT OIL, BLUEBERRIES, DEXTROSE†, EGG YOLKS, PALM OIL, NATURAL FLAVOR, WHEAT BRAN, WHOLE EGG, CAROB BEAN GUM, GUAR GUM, SALT, BAKING SODA, LEMON PEEL, WHEAT GERM, SOY LECITHIN, PECTIN, RED CABBAGE JUICE (COLOR)"
F,71637,Bikanervala,f8961cc5-dde8-458e-9455-fd6ab43075d4,Ahmedabad,Ambawadi,4.2,100+ ratings,10-06-2020,39,19-24 years,39,39,Convenience Stores,239B Near Nehru Nagar Circle Satellite Ahmedabad,Satellite,FALSE,TRUE,Lemon Raspberry White Chocolate TRIO CRISPY LAYERS,"MILK, SUGAR, CREAM, DEXTROSE, VANILLA EXTRACT, SUNFLOWER LECITHIN, CAROB BEAN GUM, GUAR GUM, NATURAL FLAVOR, LEMON PEEL"
F,457362,RR KLOUD KITCHEN,b1849e6b-65d7-4e22-bca6-9c8b239df65d,Ahmedabad,Paldi & Ambawadi,--,Too Few Ratings,20-02-2020,36,24-30 years,36,36,Convenience Stores, A 130 JOYOS HUBTOWN A-Block NR. GSRTC BUS TERMINAL NO. 1 GEETAMANDIR AHMEDABAD Khadia(Central Zone) Ahmedabad Municipal Corporation Ahmedabad Gujarat - 380022.,Maninagar,FALSE,TRUE,Mango Ice Cream,"MILK, SUGAR, CREAM, CHOCOLATE, DEXTROSE, MILK FAT, COCOA BUTTER, SUNFLOWER LECITHIN, CAROB BEAN GUM, NATURAL FLAVOR, GUAR GUM, CHOCOLATE (PROCESSED WITH ALKALI), VANILLA EXTRACT, SOY LECITHIN, MINT LEAF EXTRACTIVES"
F,110634,Prem Mewada Ice Cream,13cc15c4-0134-45e9-a00b-86bd02ea9ae9,Ahmedabad,Navrangpura,4.2,100+ ratings,10-12-2019,36,30-36 years,36,36,Convenience Stores,L G F -04 SUN CORNER NR FLAGUN SOC COMM SIX ROAD NAVRANGPURA AHMEDABAD GUJARAT 380009,Navrangpura,FALSE,TRUE,Mango Sorbet,"MILK, SUGAR, CREAM, COCONUT OIL, WHEAT FLOUR, COCOA PROCESSED WITH ALKALI, SKIM MILK, WATER, ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON,THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), DEXTROSE, CHOCOLATE, CANOLA OIL, PALM OIL AND SOYBEAN OIL, BUTTER (CREAM, SALT), NATURAL FLAVOR, SUNFLOWER LECITHIN, SOY LECITHIN, CAROB BEAN GUM, DRIED CANE SYRUP, COCOA, GUAR GUM, BAKING SODA, SALT, CORN STARCH, VANILLA EXTRACT, MINT LEAF EXTRACTIVES"
F,456041,Jahanvee Restaurant,daea3fd7-41a8-4d31-8287-50e8fd4324ba,Ahmedabad,Navrangpura,--,Too Few Ratings,30-11-2019,47,36-45 years,47,47,Restaurant,Survey No. 292/4/GF/3FP/292/4/GF/4 Near Saifali Appartment Near L.D. Engineering College EllisbridgeAhmedabad Municipal Corporation Ahmedabad Gujarat-380009,Navrangpura,FALSE,FALSE,Mint Chip Ice Cream,"MILK, SUGAR, CREAM, DEXTROSE, EGG YOLKS, CAROB GUM, VANILLA EXTRACT, NUTMEG, NATURAL FLAVOR"
F,38437,Birmies,53fd85dc-221a-4bd0-a09e-cac8d408d59a,Ahmedabad,Ambawadi,4.3,100+ ratings,20-03-2020,37,45-55 years,37,37,Retail Food Store,13 Ground Floor Antriksh Complex Panjrapole Cross Road Vastrapur Ahmedabad,Panjra Pole,FALSE,TRUE,Peanut Butter Cookie Squares,"ORGANIC SKIM MILK, ORGANIC CANE SUGAR, ORGANIC CREAM, ORGANIC MILK, ORGANIC BUTTER (CREAM, SALT). ORGANIC GLUCOSE SYRUP, ORGANIC EGG YOLKS, ORGANIC DEXTROSE, ORGANIC CARAMELIZED SUGAR (ORGANIC CANE SUGAR, WATER), BAKING SODA, PECTIN, ORGANIC CAROB BEAN GUM, ORGANIC VANILLA EXTRACT, SEA SALT"
F,36186,Daawat-E-Khaas,2affc4ef-28da-4bfa-a612-a1dcd413f7e9,Ahmedabad,Navrangpura,4.4,100+ ratings,24-11-2020,40,55+ years,40,40,Retail Food Store,1st Floor Shree Vardhaman Complex Opp. Navrang Restaurant Vijay Cross Road Navrangpura Ahmedabad.,Navrangpura,FALSE,FALSE,Peanut Butter Chip HEAVEN Light Ice Cream,"ORGANIC SKIM MILK, ORGANIC CANE SUGAR, ORGANIC CREAM, ORGANIC MILK, ORGANIC EGG WHITES AND EGG YOLKS, ORGANIC DEXTROSE, ORGANIC CHOCOLATE, ORGANIC COCOA PROCESSED WITH ALKALI, WATER, ORGANIC BUTTER (ORGANIC CREAM, SALT), ORGANIC CAROB BEAN GUM, ORGANIC BLACK COCOA PROCESSED WITH ALKALI"
F,35755,R.K. Omlet Centre,79dcdd61-c799-4857-9e91-2a162d404cb8,Ahmedabad,Navrangpura,4.3,100+ ratings,07-05-2020,48,0-18 years,48,48,Retail Food Store,Ground Floor Akshar Arcade Opposite Memnagar Fire Station Navrangpura Ahmedabad,Navrangpura,FALSE,FALSE,Peanut Butter Chocolate Fudge Non-Dairy,"ORGANIC SKIM MILK, ORGANIC CREAM, ORGANIC CANE SUGAR, ORGANIC DEXTROSE, ORGANIC GINGER, ORGANIC MATCHA GREEN TEA, ORGANIC GREEN TEA, ORGANIC CAROB BEAN GUM, ORGANIC VANILLA EXTRACT, ORGANIC LEMON JUICE CONCENTRATE"
F,50148,Upper Crust,8c36ac67-e396-47ae-9480-ed6851b8f433,Ahmedabad,University Area,4.3,100+ ratings,10-11-2019,44,19-24 years,44,44,Retail Food Store,Ground and First Floor Aarohi Complex Vijay Cross Road Navrangpura Ahmedabad,Navrangpura,FALSE,FALSE,Peanut Butter Chocolate Fudge Non-Dairy Bar,"INGREDIENTS: ORGANIC SKIM MILK, ORGANIC CREAM, ORGANIC CANE SUGAR, ORGANIC DEXTROSE, OAKWOOD EXTRACT, ORGANIC CAROB BEAN GUM, ORGANIC VANILLA EXTRACT"
F,466488,Sassy Street,4e2c3ea2-7e1e-49e7-b96f-f2d38d828e1a,Ahmedabad,Navrangpura,--,Too Few Ratings,30-06-2020,44,24-30 years,44,44,Retail Food Store,Kanchandeep Apartment Kanchandeep Apartment S M Rd Acharya Narendradev Nagar Ambawadi Ahmedabad Gujarat 380015 India,Navrangpura,FALSE,TRUE,Peppermint Bark Ice Cream,"MILK, SUGAR, CREAM, PISTACHIOS, DEXTROSE, CAROB BEAN GUM, NATURAL FLAVOR, VANILLA EXTRACT"
F,144132,Lajawab Restaurant,a0361e8a-2f29-4882-8058-af8e25ef1f31,Ahmedabad,Shahpur,3.4,20+ ratings,01-10-2020,45,30-36 years,45,45,Restaurant,Near Delhi Darwaza Cross Road Shahibagh Ahmedabad,Shahibagh,FALSE,FALSE,Peppermint Bark Ice Cream Bar,"WATER, PEANUTS, SUGAR, DEXTROSE, SALT, COCOA PROCESSED WITH ALKALI, CORN SYRUP, COCONUT OIL, CHOCOLATE, CORN STARCH, SEA SALT, VANILLA EXTRACT, CAROB BEAN GUM, GUAR GUM, XANTHAN GUM"
F,108893,Jay Shree Jalaram Parotha House,4f5d2f13-9588-4e0f-b2e5-2adb434de75b,Ahmedabad,Navjivan,2.8,20+ ratings,29-01-2019,45,36-45 years,45,45,Restaurant,G F Giriraj Complex Opposite Bank Of Baroda Naranpura Ahmedabad,Naranpura,FALSE,TRUE,Pineapple Coconut Ice Cream,"MILK, SUGAR, CREAM, PEANUTS, COCONUT OIL, WHEAT FLOUR, SKIM MILK, WATER, COCOA PROCESSED WITH ALKALI, BUTTER (CREAM, SALT), CHOCOLATE, DEXTROSE, PEANUT OIL, BROWN SUGAR, EGGS, NATURAL FLAVOR, SALT, SUNFLOWER LECITHIN, VANILLA EXTRACT, CAROB BEAN GUM, COCOA, BAKING SODA, GUAR GUM, SOY LECITHIN"
F,417826,La Milano Pizzeria,cbcd380d-2235-446b-90ba-5282d4be10a3,Ahmedabad,Navrangpura,4,20+ ratings,20-01-2019,40,45-55 years,40,40,Retail Food Store,GF-1CAMPUS CORNER ST.XAVIERS COLLEGE CORNER NAVRANGPURA AHMEDABAD -380009,Navrangpura,FALSE,FALSE,Pistachio Ice Cream,"MILK, SUGAR, CREAM, CHOCOLATE (PROCESSED WITH ALKALI), DEXTROSE, COCOA BUTTER, COCONUT AND SOYBEAN OIL, VANILLA EXTRACT, CAROB GUM, SOY LECITHIN, NATURAL FLAVOR"
F,161616,Mewad Dal Bati,52b67626-e3c0-4cc6-a718-f4d6b76e50b4,Ahmedabad,Navrangpura,4.2,20+ ratings,23-06-2020,38,55+ years,38,38,Retail Food Store,11 devbhumi complex complex commerce six road navrangpura,,FALSE,TRUE,Raspberry Sorbet,"MILK, SUGAR†, CREAM, WHEAT FLOUR, PUMPKIN, WATER, BUTTER, BROWN SUGAR†, COCONUT OIL, DEXTROSE†, TAPIOCA STARCH, EGG, SUNFLOWER LECITHIN, CINNAMON, NATURAL FLAVOR, CAROB BEAN GUM, SALT, CARROT POWDER (COLOR), NUTMEG, GUAR GUM, VANILLA EXTRACT"
F,180348,Mleko ,7c2e87b9-9fba-4d32-a060-d75ffa595497,Ahmedabad,Navrangpura,3.5,20+ ratings,02-03-2019,45,0-18 years,45,45,Leisure,beside hero honda showroom Ahmedabad vijay cross road,vijay cross road,FALSE,TRUE,Rocky Road Ice Cream,"MILK, SUGAR, CREAM, CREAM CHEESE (MILK, CREAM, CHEESE CULTURE, SALT, CAROB GUM, GUAR GUM, XANTHAN GUM), CORN SYRUP, ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THAIMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), BALSAMIC VINEGAR (RED WINE VINEGAR, GRAPE MUST), EGG, WHOLE WHEAT GRAHAM FLOUR, RASPBERRY PUREE, VANILLA EXTRACT, CAROB GUM, MODIFIED CORN STARCH, PALM OIL, BROWN SUGAR, NATURAL FLAVOR, COLOR ADDED, CARRAGEENAN, HONEY, SALT, SOY LECITHIN"
F,42315,Tummy Fillers,6892e8b8-3c9b-4942-b6a9-2c3f61904ecb,Ahmedabad,Ambawadi,4.1,20+ ratings,25-03-2019,38,19-24 years,38,38,Leisure,6 Shalibhadra Complex Nehru Nagar Ambavadi Ahmedabad,Nehru Nagar Ambawadi,FALSE,TRUE,Ruby Cacao Ice Cream Bar,"RASPBERRIES, WATER, SUGAR, DEXTROSE, LEMON JUICE, CAROB BEAN GUM"
F,294369,Punjabi De Paranthe,d03c0a7a-d320-4685-8e52-bd4ffe1a2a10,Ahmedabad,Shahpur,--,Too Few Ratings,26-12-2019,59,24-30 years,59,59,Leisure,1579/7 Devji Kumbhar No Dehlo Opp Jain Tample B/H Gozariya Pole Shahpur Ahmedabad-380001,LalDarwaja,FALSE,FALSE,Ruby Cacao Crackle Pistachio Sweet Cream TRIO CRISPY LAYERS,"MILK, SUGAR, SKIM MILK, CREAM, WATER, COCONUT OIL, CORN SYRUP, WHOLE EGG AND EGG YOLK, COCOA PROCESSED WITH ALKALI, ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), DEXTROSE, PALM OIL AND SOYBEAN OIL, BAKING SODA, VANILLA EXTRACT, CAROB BEAN GUM, SUNFLOWER LECITHIN, SEA SALT, SOY LECITHIN, NATURAL FLAVOR, DRIED CANE SYRUP, COCOA, BUTTER (CREAM, SALT), GUAR GUM, CORN STARCH, SALT"
F,297636,Marvel Kitchen,6b9838cc-165a-4220-8fe9-2579e84e063a,Ahmedabad,Shahpur,--,Too Few Ratings,04-03-2019,53,30-36 years,53,53,Leisure,1579/7 Devji Kumbhar No Dehlo Opp Jain Tample B/H Gozariya Pole Shahpur Ahmedabad-380001,LalDarwaja,FALSE,FALSE,Rum Raisin Ice Cream,"MILK, SKIM MILK, SUGAR, CREAM, EGG YOLK AND WHOLE EGG, CORN SYRUP, COCONUT OIL, DEXTROSE, COCOA (PROCESSED WITH ALKALI), SEA SALT, CAROB BEAN GUM, VANILLA EXTRACT, SOY LECITHIN, NATURAL FLAVOR"
F,44372,Real Paprika,26086216-7a67-4182-948d-930d5c985e2b,Ahmedabad,Ambawadi,--,Too Few Ratings,07-03-2020,36,36-45 years,36,36,Leisure,1 Prashad Complex Opposite Jain Derasara Nehru Nagar to Manekbaugh Road Ambavadi Ahmedabad,Amabawadi,FALSE,TRUE,Rum Tres Leches Ice Cream,"MILK, SUGAR, CREAM, PECANS, EGG YOLK AND EGG, DEXTROSE, SKIM MILK, MOLASSES, CORN SYRUP, CAROB BEAN GUM, COTTONSEED OIL, VANILLA EXTRACT, SALT, NATURAL FLAVOR, SEA SALT"
F,76579,Toritos Cafe Time,7eccb286-3b7d-4bf2-b553-719cd14e553b,Ahmedabad,University Area,--,Too Few Ratings,03-07-2019,44,45-55 years,44,44,Convenience Stores,L& P Hutheesing Visual Art Centre K.L.Campus Near Amdavad Ni Gufa Opposite Gujarat University CEPT Navrangpura Ahmedabad,Navrangpura,FALSE,TRUE,Salted Caramel Chocolate TRIO CRISPY LAYERS,"WATER, STRAWBERRIES, SUGAR, DEXTROSE, CORN SYRUP, LEMON JUICE, HIBISCUS POWDER, HIBISCUS FLOWER, CAROB BEAN GUM, LIME JUICE CONCENTRATE, PECTIN, VEGETABLE JUICE (FOR COLOR)"
F,64765,Only Home Delivery,73fecdff-4696-4219-ae63-3fd193682577,Ahmedabad,Shahpur,3.7,20+ ratings,08-04-2020,50,55+ years,50,50,Convenience Stores,Sadumata ni poleShahpur Ahmedabad,Shahpur,FALSE,TRUE,Strawberry Ice Cream,"MILK, SUGAR, CREAM, TAPIOCA SYRUP, DEXTROSE, ROLLED OATS, COCONUT OIL, WHEAT FLOUR, BLUEBERRIES, VANILLA EXTRACT, BROWN SUGAR, NATURAL FLAVOR, CAROB BEAN GUM, VANILLA BEANS, PECTIN, GUAR GUM, COLOR ADDED, SALT, CITRIC ACID, LEMON PEEL"
F,68432,New Mehfil Restaurant,26fb6f33-2b6b-453d-8da2-be564ae7d060,Ahmedabad,Madhupura,4.4,100+ ratings,03-08-2019,48,0-18 years,48,48,Convenience Stores,Outside Delhi Gate Shahibagh Road Shahibagh Ahmedabad,Shahibagh,FALSE,TRUE,Strawberry Waffle Cone HEAVEN Light Ice Cream,"MILK, SUGAR, CREAM, SKIM MILK, DEXTROSE, VANILLA EXTRACT, CORN SYRUP, CAROB GUM, NATURAL FLAVOR, LEMON PEEL, VANILLA BEANS"
